date,open,high,low,close,volume,return_1d,return_5d,return_20d,ma_5,ma_20,ma_50,volatility_20d,rsi_14,bb_upper,bb_lower,bb_position,macd,macd_signal
2023-06-05,23.534000396728516,23.534000396728516,23.534000396728516,23.534000396728516,0,-0.004610212491532373,0.01265062945378026,-0.085809720357781,23.5302001953125,23.90270013809204,24.46908000946045,0.24420453070187279,42.360215891928185,25.529660098345534,22.275740177838546,-0.22661881690279348,-0.35702395043562163,-0.38154229660912076
2023-06-06,23.573999404907227,23.573999404907227,23.573999404907227,23.573999404907227,62,0.0016996263917914423,0.01941619048247456,-0.08043377673708718,23.620000076293945,23.79960012435913,24.47562000274658,0.24515282234745361,47.69187054931423,25.211159060851774,22.388041187866488,-0.1598238044501926,-0.33379818905256187,-0.37199336606829636
2023-06-07,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,0,-0.005726657855676942,-0.0014910860259376157,-0.0879057040323078,23.612999725341798,23.68665008544922,24.483319969177245,0.24399604002862046,45.71347967999068,24.785484434564374,22.587815736334065,-0.2253760174140116,-0.3223784946374799,-0.36207030114103533
2023-06-08,23.520000457763672,24.263999938964844,23.520000457763672,24.263999938964844,4,0.03519778113151295,0.016293191160831055,-0.04701309778628149,23.690799713134766,23.626800060272217,24.5021199798584,0.2807201155102796,59.11352362061278,24.401219850658613,22.85238026988582,0.8228093942336051,-0.2449725082823484,-0.33865057142943134
2023-06-09,24.389999389648438,24.389999389648438,24.333999633789062,24.333999633789062,3,0.0028849198401046383,0.02922640929654796,0.003257080014673619,23.828999710083007,23.63075008392334,24.521279983520508,0.22469771334224006,55.357136666833355,24.4193375791802,22.842162588666476,0.8917837957188003,-0.1760394612190872,-0.306128159261128
2023-06-12,24.28499984741211,24.28499984741211,23.985000610351562,23.985000610351562,1,-0.014342032904155033,0.019163771820355002,-0.00029176264226604687,23.919199752807618,23.630400085449217,24.522939987182617,0.22731821088453907,53.368269652321665,24.418318421273558,22.842481749624877,0.45004730659853065,-0.14749792003529194,-0.27440196303872005
2023-06-13,23.756000518798828,23.756000518798828,23.756000518798828,23.756000518798828,0,-0.00954763751199994,0.007720417344785124,-0.015376975068652876,23.955599975585937,23.61185007095337,24.516539993286134,0.22878589819066297,53.52852309877778,24.367342775075265,22.856357366831475,0.19080322952148576,-0.14149609896246673,-0.24782069077112268
2023-06-14,24.04400062561035,24.04400062561035,24.04400062561035,24.04400062561035,0,0.012123257304343715,0.025811744138110937,0.012933442313972199,24.07660026550293,23.62720012664795,24.518600006103515,0.2253971513761754,61.834408068019876,24.40552938434395,22.84887086895195,0.5355066570960719,-0.11247027356555606,-0.2207505263048017
2023-06-15,23.891000747680664,23.891000747680664,23.891000747680664,23.891000747680664,1,-0.006363328645346944,-0.015372535122916475,0.005852135998321462,24.002000427246095,23.634150123596193,24.495980033874513,0.22680402556161883,64.7372879173987,24.4196211611999,22.848679085992487,0.3270020303172019,-0.10052340440919139,-0.19670504434818917
2023-06-16,24.076000213623047,24.076000213623047,24.076000213623047,24.076000213623047,0,0.007743479140795095,-0.0106024255793844,0.024728638162866634,23.95040054321289,23.663200092315673,24.47824005126953,0.22419410449002078,62.01150874913655,24.469696548001252,22.856703636630094,0.5118436892636816,-0.07540573355785796,-0.1724451357173707
2023-06-20,23.19300079345703,23.19300079345703,23.19300079345703,23.19300079345703,0,-0.03667550308736012,-0.03302062942423756,-0.03039294650995472,23.792000579833985,23.626850128173828,24.441600074768065,0.25236156540811633,50.800386482022674,24.449974891105953,22.803725365241704,-0.527076032943824,-0.12466098151492844,-0.16288829023105914
2023-06-21,22.77400016784668,22.77400016784668,22.77400016784668,22.77400016784668,0,-0.018065822070275406,-0.041336939278775575,-0.039679526826337574,23.595600509643553,23.579800128936768,24.400160064697264,0.2581142113870322,41.8943810341253,24.485175522134064,22.67442473573947,-0.8900175187614024,-0.19496456745317303,-0.16930355354057186
2023-06-22,22.43600082397461,22.43600082397461,22.43600082397461,22.43600082397461,3,-0.014841456985201562,-0.0668773814588488,-0.04421913886227158,23.274000549316405,23.52790012359619,24.34626007080078,0.2606237217959754,33.09048054266074,24.56781996170109,22.48798028549129,-1.0499841040694127,-0.2745657422293988,-0.19035601192652835
2023-06-23,22.327999114990234,22.327999114990234,22.327999114990234,22.327999114990234,0,-0.00481376827500235,-0.06542219177830655,-0.0340471842492196,22.96140022277832,23.488550090789794,24.28474006652832,0.25622143387169727,34.08374513408117,24.64705323198349,22.330046949596095,-1.001767655548671,-0.34234510308447597,-0.22075385400941128
2023-06-26,22.80500030517578,22.850000381469727,22.80500030517578,22.80500030517578,6,0.02136336479274159,-0.05279115705141457,0.0008338895666368806,22.707200241088866,23.4895001411438,24.223360061645508,0.26399375350764337,41.898199558603615,24.645606118795893,22.333394163491707,-0.5920736066938651,-0.3537433242011758,-0.2473517647435433
2023-06-27,22.93899917602539,22.93899917602539,22.93899917602539,22.93899917602539,1,0.005875854815015957,-0.010951649581424472,-0.012951832962874943,22.65639991760254,23.47445011138916,24.173660049438478,0.25459555132096295,43.08730488646388,24.65187197917039,22.29702824360793,-0.45476557720752464,-0.3480148743415832,-0.26748439677311764
2023-06-28,22.864999771118164,22.868000030517578,22.864999771118164,22.868000030517578,34711,-0.003095128299320793,0.004127507771059635,-0.011113512193834496,22.675199890136717,23.46160011291504,24.12996006011963,0.25425369029094474,43.6961886577919,24.660493864494597,22.262706361335482,-0.49512317631639485,-0.3451884524415547,-0.28302521415008774
2023-06-29,22.7450008392334,22.905000686645508,22.299999237060547,22.590999603271484,6994,-0.012113014993721971,0.006908485184723645,-0.03761614094325916,22.706199645996094,23.417450046539308,24.076820068359375,0.25052755014251266,28.98768199288179,24.677876163364093,22.157023929714523,-0.6556913032587866,-0.3610155864939131,-0.29862329363188234
2023-06-30,22.530000686645508,22.809999465942383,22.344999313354492,22.809999465942383,544,0.009694120070684376,0.021587261288833925,-0.044607352211837314,22.802599716186524,23.364200019836424,24.025700073242188,0.24444146876734651,31.54963101194447,24.63319335663242,22.095206683040427,-0.43672455778974817,-0.3519140581469564,-0.30928144927521645
2023-07-03,22.764999389648438,23.0049991607666,22.704999923706055,22.895999908447266,305,0.0037702956825269585,0.003990335542807699,-0.03159496475442658,22.82079963684082,23.326850032806398,23.97626007080078,0.2436026659174371,35.919310322979186,24.60523026636584,22.048469799246956,-0.33702814938384784,-0.33394135842248573,-0.31421343211912034
2023-07-05,22.920000076293945,23.315000534057617,22.920000076293945,23.19700050354004,236,0.01314642716179093,0.01124727916570567,-0.014319702877005236,22.87239990234375,23.310000038146974,23.939140090942384,0.24868921524902515,42.90429217169334,24.58576501262231,22.034235063671638,-0.08857394336644897,-0.29214341889908013,-0.3097994287487861
2023-07-06,23.155000686645508,23.239999771118164,22.68600082397461,22.68600082397461,81,-0.022028696317329732,-0.007958684900301272,-0.03766855872354735,22.836000061035158,23.26560010910034,23.886740112304686,0.259789185551637,33.68573295898585,24.564282807077248,21.966917411123433,-0.44629784163907216,-0.29666915485240253,-0.3071733736238145
2023-07-07,22.860000610351562,23.110000610351562,22.860000610351562,23.091999053955078,44,0.0178964213715187,0.02217694920463109,-0.014804391581072385,22.936199951171876,23.248250102996828,23.851040077209472,0.26843143077061926,40.951281151002696,24.546450411790182,21.950049794203473,-0.1203597379937039,-0.2645626680306279,-0.29865123160769086
2023-07-10,23.049999237060547,23.150999069213867,22.760000228881836,23.150999069213867,126,0.002554998167154432,0.0149495664732755,-0.04587046128217476,23.004399871826173,23.192600059509278,23.81664005279541,0.23340114198927203,39.216586139642,24.399689703048864,21.985510415969692,-0.03446387806789282,-0.23170187692108257,-0.28526135954227466
2023-07-11,23.225000381469727,23.30500030517578,23.086000442504883,23.086000442504883,371,-0.0028075948910308846,0.008298416090904981,-0.05128623366753349,23.042399978637697,23.130200099945068,23.778700065612792,0.23261614575346978,48.458651823538695,24.211306363471813,22.049093836418322,-0.04088373079248471,-0.2084843828029861,-0.26990596315946525
2023-07-12,23.139999389648438,24.118999481201172,23.139999389648438,24.118999481201172,145,0.04474569084709801,0.03974647401160469,0.005586777879496019,23.226799774169923,23.13690004348755,23.761100044250487,0.282102177549651,66.4626712476759,24.241712349131546,22.032087737843554,0.8889287642865839,-0.10575164935557524,-0.23707509862845053
2023-07-13,24.299999237060547,24.815000534057617,24.299999237060547,24.76799964904785,138,0.026908254148457766,0.0917746076634618,0.042599726727914344,23.64319953918457,23.1875,23.75628002166748,0.29441552629146445,76.52411150264129,24.487207822112218,21.887792177887782,1.2160422689137176,0.027573181227879218,-0.1841454403740154
2023-07-14,24.90999984741211,25.013999938964844,24.799999237060547,25.013999938964844,54,0.009932182388675326,0.08323232997363972,0.040342675433193254,24.027599716186522,23.235999965667723,23.74848003387451,0.29354249976914665,79.62067541460178,24.728391601903493,21.743608329431954,1.1913762647870365,0.1512874581685324,-0.11705885835043299
2023-07-17,24.920000076293945,24.920000076293945,24.84000015258789,24.8439998626709,16,-0.00679619719791924,0.07312862777090157,0.03988945984536674,24.36619987487793,23.283649921417236,23.735840034484863,0.2937128089789627,74.11878094959468,24.918184013040374,21.6491158297941,0.9546144978895671,0.23295682121386818,-0.047055720504997164
2023-07-18,24.96500015258789,25.100000381469727,24.96500015258789,25.083999633789062,657,0.009660270988761877,0.08654592190016408,0.04186739538221351,24.765799713134765,23.334049892425536,23.716820030212403,0.29427784725988804,74.75192999594665,25.12603321113007,21.542066573721,0.9765435442395475,0.3133898749570214,0.025033400179537178
2023-07-19,25.25,25.25,25.045000076293945,25.2189998626709,7,0.0053819259628749005,0.045607214442169974,0.08735389987937303,24.98579978942871,23.43534984588623,23.706340026855468,0.2559271768462958,76.73415047183889,25.41318108500347,21.45751860676899,0.9018211369189316,0.38358110421375,0.09674294225337768
2023-07-20,25.280000686645508,25.280000686645508,24.80500030517578,24.80500030517578,215,-0.016416176682244932,0.0014938895612166547,0.0891806499675254,24.9931999206543,23.536899852752686,23.689720039367675,0.2540738019325022,74.4155532515728,25.57926374917172,21.494535956333653,0.6208983886683572,0.40123492026366847,0.15764133871622102
2023-07-21,24.697999954223633,24.697999954223633,24.697999954223633,24.697999954223633,0,-0.004313660537622388,-0.012632924982500349,0.10082006806809796,24.929999923706056,23.649999809265136,23.669720039367675,0.24612257874926277,71.34782606436787,25.686187249010498,21.613812369519774,0.514687461699541,0.4019709885415246,0.2065072692338489
2023-07-24,24.43600082397461,24.43600082397461,24.43600082397461,24.43600082397461,10,-0.010608111212836002,-0.016422437648992427,0.0944106857998368,24.848400115966797,23.755399894714355,23.64922004699707,0.24999317042744137,66.74643686828162,25.720447628198958,21.79035216122975,0.3463533824792718,0.37709808755193563,0.24062543320610794
2023-07-25,24.545000076293945,24.735000610351562,24.545000076293945,24.68000030517578,65,0.009985246070288945,-0.016105857698589632,0.08221881056385927,24.76760025024414,23.849149894714355,23.657720069885254,0.24306300915656262,66.32901947686851,25.802153256065225,21.896146533363485,0.4254219049803349,0.3727489045131165,0.2670501276587453
2023-07-26,24.604999542236328,24.825000762939453,24.604999542236328,24.825000762939453,15,0.005875221068504688,-0.01562310566941405,0.08221812871789158,24.688800430297853,23.94344997406006,23.674380073547365,0.24306294667132258,75.61679379802504,25.89354393141162,21.993356016708496,0.45205554609862525,0.3766442039632949,0.2889689430465565
2023-07-27,24.236000061035156,24.236000061035156,24.236000061035156,24.236000061035156,96,-0.023726110122969213,-0.022938933164290187,0.059821586001922666,24.575000381469728,24.01184997558594,23.67656005859375,0.26146336369389866,63.125304704853555,25.898034504707844,22.125665446464033,0.11883783478050497,0.3284753927808204,0.2968702330300056
2023-07-28,24.229999542236328,24.3700008392334,24.21500015258789,24.3700008392334,78,0.005528997271033953,-0.013280391756343102,0.0787482301449065,24.50940055847168,24.100800037384033,23.689220085144044,0.25533276264560395,63.74917818041032,25.86895407692072,22.332645997847347,0.1522496319973794,0.2976701011967542,0.2970302066639481
2023-07-31,24.209999084472656,24.854000091552734,24.209999084472656,24.854000091552734,169,0.01986045283757809,0.01710587876425418,0.08960984977935871,24.593000411987305,24.20300006866455,23.71126007080078,0.260872467754187,68.21929007071061,25.891506019233553,22.51449411809555,0.38554795891021365,0.30871096983318935,0.29936635930472133
2023-08-01,24.579999923706055,24.579999923706055,24.184999465942383,24.20800018310547,11,-0.02599178828629778,-0.01912480211644596,0.05730259782950786,24.49860038757324,24.268600082397462,23.725520057678224,0.28237233456437516,50.996648347534844,25.841275107252226,22.6959250575427,-0.038533007983474976,0.26236045918984274,0.2919651792641943
