date,open,high,low,close,volume,return_1d,return_5d,return_20d,ma_5,ma_20,ma_50,volatility_20d,rsi_14,bb_upper,bb_lower,bb_position,macd,macd_signal
2023-06-05,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100,0.017011727666879306,0.1265206951031348,0.27960721941898514,208.83800048828124,184.6334991455078,180.73719940185546,0.3543525210555203,90.5537950787244,217.62385389664308,151.64314439437254,0.9995800807085586,10.03824436994151,5.892632558338434
2023-06-06,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600,0.017002881015874438,0.10016898752065306,0.2882589569113061,212.8679992675781,187.10949935913087,181.35519927978515,0.3545517636013174,91.05349677174624,223.31745140315275,150.90154731510899,0.9445576529097038,11.157445182127617,6.945607105940219
2023-06-07,228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800,0.014730512862447087,0.10121127538729469,0.32763828216068425,216.99600219726562,189.88050003051757,182.01039947509764,0.3383630196173984,90.47086935426695,228.69043346983034,151.0705665912048,0.8938306309609085,12.162220242939071,7.988939263537843
2023-06-08,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700,0.045820870777622646,0.13174631734295317,0.39349715181029055,222.46400146484376,193.1965003967285,182.92379943847655,0.3486451595845855,91.46044784829662,235.50445164682705,150.88854914662997,0.9847676141828667,13.61824732740402,9.114809103614151
2023-06-09,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,200242400,0.0406199151040636,0.1422161634910386,0.4202695914452179,228.55,196.8125,183.93419921875,0.3584807255835497,92.16535241327045,243.64187715500395,149.98312284499605,1.0161889136144058,15.35314591034654,10.362483758874836
2023-06-12,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900,0.02221770896144215,0.1480630537674399,0.48726043686937026,234.99400024414064,200.90500030517578,185.02519927978517,0.32282128244142866,91.81069894069195,251.29563478436773,150.51436582598382,0.9709145763184357,16.96409914179705,11.68281301038204
2023-06-13,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300,0.035544128242966044,0.16899369350262816,0.5552147998966053,242.4739990234375,205.52299957275392,186.05019897460937,0.30671237962805176,96.35230034583604,259.38857736771786,151.65742177778998,0.9874022345899364,18.731829124935302,13.092621508012506
2023-06-14,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,-0.007421371317580694,0.14347419588487664,0.5420970571485253,248.91799926757812,210.03649978637696,187.29059906005858,0.3158818021320471,97.5299325949354,265.2523749275381,154.82062464521582,0.8467403376100334,19.75130935503975,14.424363063527323
2023-06-15,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200,-0.0034659239799892383,0.08958525603105816,0.47187388127300034,253.1259979248047,214.13849945068358,188.5569989013672,0.31704440297984293,96.35302011014839,270.221068457754,158.0559304436132,0.7446430358862735,20.254210353308082,15.590335313432337
2023-06-16,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167915600,0.01813214052015355,0.06603934145462209,0.4728928115998887,256.3540008544922,218.32099990844728,190.0573989868164,0.31698726873825206,96.15016118857119,275.1786100242773,161.46338979261728,0.7425392757520413,20.783455474079318,16.62896133517392
2023-06-20,261.5,274.75,261.1199951171875,274.45001220703125,165611200,0.05338912722001776,0.09854705277801523,0.5235373217326782,261.2780029296875,223.0365005493164,191.84519927978516,0.3386202839274544,96.43898437519249,282.15938858951364,163.91361250911916,0.8696041983380819,22.060301594614657,17.71523105176556
2023-06-21,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,-0.054618400747766804,0.002898998974804723,0.37374912989271736,261.4280029296875,226.56600036621094,193.34419921875,0.41807592153588,80.4674515559366,285.5287427427755,167.60325798964644,0.557877564085037,21.623191672594515,18.496824134161685
