date,open,high,low,close,volume,return_1d,return_5d,return_20d,ma_5,ma_20,ma_50,volatility_20d,rsi_14,bb_upper,bb_lower,bb_position,macd,macd_signal
2023-06-05,65.37000274658203,65.41000366210938,64.0199966430664,64.02999877929688,3038400,-0.001870658514850132,-0.011882781422801969,0.01586546119890553,62.73199996948242,63.695000648498535,65.870400390625,0.31623074838028653,53.45284180204041,66.0997470759671,61.29025422102997,0.13930704998990495,-0.5866454894569131,-0.702376933020991
2023-06-06,63.08000183105469,64.43000030517578,63.0099983215332,63.790000915527344,2569500,-0.003748209719584339,0.02391656013986654,-0.007314055478970127,63.03000030517578,63.67150058746338,65.9270004272461,0.3088378766175041,54.20875031149615,66.06214370151984,61.28085747340691,0.049568389092563836,-0.5247735105072024,-0.6668558429390825
2023-06-07,64.48999786376953,65.20999908447266,64.20999908447266,64.70999908447266,3520500,0.014422294336750463,0.06729338519677275,-0.0024665277529651863,63.84599990844727,63.66350040435791,65.93820037841797,0.311372421751909,50.40116883245419,66.03827443298799,61.28872637572783,0.44067295138576423,-0.3981696635250458,-0.6131181161951775
2023-06-08,64.88999938964844,64.94000244140625,61.81999969482422,63.459999084472656,8579200,-0.019316952830863876,0.014548359048946802,-0.014443241403808593,64.02799987792969,63.61700038909912,65.91640029907227,0.3179627140142261,47.98610709601449,65.96818094348143,61.26581983471681,-0.0667755202071374,-0.3926025756232647,-0.5690146857946162
2023-06-09,63.63999938964844,64.19000244140625,62.790000915527344,62.93000030517578,3354100,-0.00835169850209716,-0.01901794531074108,-0.005059283712635865,63.783999633789065,63.60100040435791,65.8920002746582,0.3129586234223681,46.720756723391005,65.96700513524158,61.234995673474245,-0.2836004892108399,-0.42542119884855367,-0.5402958205147292
2023-06-12,61.0,61.22999954223633,60.02000045776367,60.2400016784668,5985300,-0.042745886122103505,-0.0591909600669166,-0.0294828101394371,63.02600021362305,63.50950050354004,65.79040031433105,0.3422464639147138,39.49629448157828,66.23849885311945,60.780502153960626,-1.1980581906388204,-0.6579649989081275,-0.5638297662570896
2023-06-13,62.09000015258789,62.650001525878906,61.9900016784668,62.13999938964844,3473500,0.03154046577426994,-0.025866146765915365,-0.013494241406075913,62.69599990844726,63.46700038909912,65.7044002532959,0.35748054642008936,42.58554675795917,66.25588173583003,60.678119042368216,-0.47581837820335976,-0.6829346603638413,-0.5876508342036362
2023-06-14,63.0,63.20000076293945,61.2599983215332,61.83000183105469,4818600,-0.004988695874454607,-0.04450621687783385,-0.011352719444818193,62.12000045776367,63.43150043487549,65.53560035705567,0.3570258201795355,39.31957574661435,66.28733702017608,60.57566384957489,-0.5607808976213364,-0.7191406124226347,-0.6139488685615382
2023-06-15,62.209999084472656,63.77000045776367,62.13999938964844,63.40999984741211,3445600,0.025553905378729258,-0.0007878858774327258,-0.018421031808316557,62.11000061035156,63.372000503540036,65.39840042114258,0.3487656122632842,48.1048033894131,66.1744179610853,60.569583045994776,0.013559487280671677,-0.614602314203843,-0.6140795580029382
2023-06-16,63.47999954223633,64.52999877929688,63.279998779296875,64.3499984741211,2974000,0.014824138605440185,0.022564725282998577,0.004840686354808943,62.39400024414063,63.38750038146973,65.2806004333496,0.35160333236986063,48.76168185662365,66.20883946950323,60.56616129343622,0.3411493842408422,-0.451453157219845,-0.5815542155401418
2023-06-20,63.75,63.959999084472656,62.61000061035156,63.91999816894531,2313600,-0.006682211583092901,0.06108891746252976,0.0003129365037386478,63.12999954223633,63.38850021362305,65.1538003540039,0.3524160699622228,55.03105663166782,66.21061808811568,60.56638233913041,0.1883330105050934,-0.35248151090480917,-0.535739604402388
2023-06-21,63.83000183105469,65.08999633789062,63.70000076293945,65.04000091552734,2725500,0.017521945848962384,0.04666883737308192,0.017681130821673552,63.70999984741211,63.44500026702881,65.05940032958985,0.35770544403632276,64.18007146525073,66.35495800746793,60.535042526589685,0.548118148342261,-0.18234087021672707,-0.4650597709120321
2023-06-22,63.150001525878906,63.650001525878906,62.13999938964844,62.52000045776367,3875200,-0.03874539394666676,0.01115960870572752,-0.03622633250069007,63.847999572753906,63.32750015258789,64.88840034484863,0.3801980505083816,49.907124482874245,66.18448324247235,60.470517062703415,-0.28264069803388486,-0.24641802462831208,-0.42133137876660587
2023-06-23,61.040000915527344,62.4900016784668,60.970001220703125,62.41999816894531,2413600,-0.0015995247614548624,-0.015612705895743706,-0.04934519208736787,63.64999923706055,63.16549987792969,64.68820030212402,0.37672021825740437,44.09554921868116,65.82629830317751,60.504701452681864,-0.2801797016573791,-0.3017235993127372,-0.3974098041060624
2023-06-26,62.150001525878906,63.13999938964844,62.08000183105469,62.72999954223633,2084500,0.004966379083382266,-0.025174809173247437,-0.02122011036612048,63.3259994506836,63.097500038146975,64.5068002319336,0.3685630367557621,45.619946451097796,65.72816001168395,60.46684006461,-0.13969897272681928,-0.31704530687702004,-0.3813368945711251
2023-06-27,62.33000183105469,62.630001068115234,61.099998474121094,61.29999923706055,2610100,-0.022796115345305457,-0.04098872038387602,-0.05401240200408175,62.80199966430664,62.92249984741211,64.291000289917,0.37364541248283856,42.23330486020672,65.54193159740608,60.30306809741815,-0.6194093853727477,-0.43879332695570383,-0.39282818681860165
2023-06-28,61.470001220703125,62.939998626708984,60.869998931884766,62.52000045776367,2461500,0.01990214087907427,-0.03874539394666676,0.003531319797709598,62.29799957275391,62.93349990844727,64.12460037231445,0.35601288640178824,43.29455329471701,65.54375646018946,60.32324335670508,-0.15841333695408882,-0.43240807112280777,-0.40074416685956527
2023-06-29,62.75,63.63999938964844,62.25,62.959999084472656,1992200,0.007037725903508818,0.007037725903508818,0.03842978682681819,62.385999298095705,63.04999980926514,63.96920028686523,0.34167019613496935,48.38917490494989,65.42473468750643,60.675264931023854,-0.03789927272022297,-0.3875621365333899,-0.39810775994702174
2023-06-30,63.349998474121094,63.970001220703125,63.150001525878906,63.54999923706055,3133400,0.009371031784741524,0.018103189703030598,0.015987210426814835,62.61199951171875,63.099999809265135,63.85420021057129,0.32483838495928363,51.989727244439045,65.47251728764499,60.72748233088528,0.1896717018429468,-0.30117645870273435,-0.37872149471375993
2023-07-03,63.81999969482422,64.11000061035156,63.119998931884766,63.38999938964844,1220800,-0.002517700225538322,0.01052127932772784,-0.01184726606629738,62.74399948120117,63.06199970245361,63.770000228881834,0.3116775067422067,62.0689574467486,65.38758744340777,60.73641196149946,0.141039480645933,-0.24276975800761846,-0.35153114177980044
2023-07-05,64.66000366210938,64.8499984741211,63.900001525878906,64.62999725341797,2965600,0.019561411511419324,0.05432296994783936,0.009370583875680127,63.40999908447266,63.09199962615967,63.69840019226074,0.31953203538856906,60.04841801755257,65.48467688980237,60.699322362516966,0.6427935980185289,-0.09574694811149698,-0.30037429462825727
